('android.permission.USE_CREDENTIALS  com.google.android.apps.googlevoice.permission.SEND_SMS  android.permission.ACCOUNT_MANAGER  android.permission.SEND_SMS  android.permission.INTERNET  com.google.android.apps.googlevoice.permission.RECEIVE_SMS  android.permission.MANAGE_ACCOUNTS  android.permission.ACCESS_WIFI_STATE  android.permission.RECEIVE_SMS  android.permission.GET_ACCOUNTS  android.permission.CALL_PHO,NE,android.pe,rmission.ACCESS_NETW,ORK_STATE',",'POSITIVE')",,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_FINE_LOCATION','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.RESTART_PACKAGES  android.permission.READ_LOGS  android.permission.ACCESS_NETWORK_STATE  android.permission.GET_TASKS  android.permission.READ_PHONE_STATE  android.permission.KILL_BACKGROUND_PROCESSES  com.rs.autokiller.pro.AUTOKILLER_LICENSE_SERVICE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_COARSE_LOCATION  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_PHONE_STATE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
('android.permission.GET_ACCOUNTS  android.permission.WAKE_LOCK  com.news.sketch.photo.frame.permission.C2D_MESSAGE  com.google.android.c2dm.permission.RECEIVE  android.permission.SYSTEM_ALERT_WINDOW  android.permission.GET_TASKS  android.permission.READ_EXTERNAL_STORAGE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.RECORD_AUDIO  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS,_CO,ARSE_LOCATI,ON  android.permissi,on.ACCESS_,LOCATION_EXTRA,_COMM,ANDS,an,droid.permission.VIBRATE  andro,id.permission.MOUNT_,UNMO,"UNT_FILESYSTEMS  android.permission.CAMERA  android.permission.INTERNET  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  com.android.launcher.permission.READ_SETTINGS  com.android.launcher.permission.WRITE_SETTINGS','POSITIVE')"
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_COARSE_LOCATION  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_PHONE_STATE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.webkit.permission.PLUGIN  com.wBitcoinPrice.permission.C2D_MESSAGE  com.google.android.c2dm.permission.RECEIVE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_PHONE_STATE  android.permission.INTERNET  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_COARSE_LOCATION','NEGATIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.INTERNET  com.android.vending.CHECK_LICENSE  com.android.email.permission.READ_ATTACHMENT  com.google.android.gm.permission.READ_GMAIL  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.READ_PHONE_STATE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_PHONE_STATE  com.android.vending.BILLING  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.SET_WALLPAPER  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_PHONE_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.INTERNET  android.permission.ACCESS_WIFI_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
('android.permission.SYSTEM_ALERT_WINDOW  android.permission.GET_TASKS  android.permission.WRITE_SETTINGS  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  android.permission.INTERNET  android.permission.ACCESS_WIFI_STATE  android.permission.READ_PHONE_STATE  com.android.launcher.permission.INSTALL_SHORTCUT  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.GET_ACCO,UNT,S  android.,permission.ACCESS_CO,ARSE_LOCAT,ION  android.p,ermis,sion.,ACC,ESS_FINE_LOCATION  android.perm,ission.READ_EXTERNAL,_STO,"RAGE','POSITIVE')"
"('android.permission.WAKE_LOCK  android.permission.DISABLE_KEYGUARD  android.permission.VIBRATE  android.permission.BATTERY_STATS  android.permission.READ_PHONE_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.INTERNET  android.permission.ACCESS_WIFI_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.WAKE_LOCK  android.permission.DISABLE_KEYGUARD  android.permission.VIBRATE  android.permission.BATTERY_STATS  android.permission.READ_PHONE_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.INTERNET  android.permission.ACCESS_WIFI_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('com.android.vending.BILLING  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.INTERNET  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.CHANGE_COMPONENT_ENABLED_STATE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.VIBRATE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  com.android.launcher.permission.INSTALL_SHORTCUT  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.VIBRATE  android.permission.READ_LOGS  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.GET_TASKS  android.permission.READ_PHONE_STATE  android.permission.SYSTEM_ALERT_WINDOW  android.permission.KILL_BACKGROUND_PROCESSES  android.permission.PROCESS_OUTGOING_CALLS  android.permission.WRITE_EXTERNAL_STORAGE  and,roi,d.permissio,n.MOUNT_UNMOUNT_FILE,SYSTEMS  a,ndroid.permiss,ion.A,CCESS,_WI,FI_STATE  android.permission.DI,SABLE_KEYGUARD  andr,oid.,"permission.EXPAND_STATUS_BAR  android.permission.RECEIVE_SMS  android.permission.GET_ACCOUNTS  android.permission.CHANGE_WIFI_STATE  android.permission.CHANGE_NETWORK_STATE  android.permission.BLUETOOTH  android.permission.BLUETOOTH_ADMIN  android.permission.WRITE_SETTINGS  android.permission.WRITE_SYNC_SETTINGS  android.permission.READ_SYNC_SETTINGS  com.android.vending.BILLING  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')"
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_SUPERUSER  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.SET_WALLPAPER  android.permission.VIBRATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE  android.permission.READ_PHONE_STATE','NEGATIVE')",,,,,,,,,,,,
"('com.android.vending.BILLING  com.android.vending.CHECK_LICENSE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.CAMERA  android.permission.FLASHLIGHT  android.permission.WRITE_SETTINGS','NEGATIVE')",,,,,,,,,,,,
('android.permission.NFC  android.permission.INTERNET  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_NETWORK_STATE  android.permission.CAMERA  android.permission.FLASHLIGHT  com.starfinanz.smob.android.sfinanzstatus.permission.MAPS_RECEIVE  com.google.android.providers.gsf.permission.READ_GSERVICES  com.sta,rfi,nanz.smob.a,ndroid.sfinanzstatus,.permissio,n.C2D_MESSAGE,com.,googl,e.a,ndroid.c2dm.permission.RECEIVE,android.permission.,GET_,"ACCOUNTS  android.permission.WAKE_LOCK  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')"
"('android.permission.CAMERA  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  com.android.vending.BILLING  android.permission.READ_PHONE_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.SET_WALLPAPER  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
('android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_WIFI_STATE  android.permission.GET_ACCOUNTS  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.ACCESS_COARSE_LOCATION  android.permission.INTERNET  android.permission.SYSTEM_ALERT_WINDOW  android.permission.GET_TASKS  android.permission.READ_EXTERNAL_STORA,GE',",'POSITIVE'",),,,,,,,,,
"('com.sonyericsson.extras.liveware.aef.EXTENSION_PERMISSION  android.permission.READ_CALENDAR  android.permission.WRITE_CALENDAR','POSITIVE')",,,,,,,,,,,,
"('android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.RECEIVE_BOOT_COMPLETED  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.WAKE_LOCK','POSITIVE')",,,,,,,,,,,,
"('android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION','POSITIVE')",,,,,,,,,,,,
"('android.permission.SYSTEM_ALERT_WINDOW  android.permission.READ_EXTERNAL_STORAGE  android.permission.WRITE_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.VIBRATE','POSITIVE')",,,,,,,,,,,,
('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_WIFI_STATE  com.android.vending.BILLING  android.permission.READ_PHONE_STATE  android.permission.READ_CONTACTS  android.permission.GET_ACCOUNTS  android.permission.WAKE_LOCK  com.google.android.c2dm.permission.RECEIVE  com.ea.game.dragonage_row.permission.C2D_MESSAGE  android.permission.WRITE_EXTERNAL_STORAGE  andro,id.,permission.,READ_EXTERNAL_STORAG,"E','POSITI",VE'),,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.GET_ACCOUNTS  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_WIFI_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
('android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.INTERNET  android.permission.READ_PHONE_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.RECORD_AUDIO  android.permission.CAMERA  android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.WAKE_LOCK  android.permission.GET_TASKS  android.permission.NF,C,com.goomeoe,vents.sitevi.permiss,ion.C2D_ME,SSAGE  com.goo,gle.a,ndroi,d.c,2dm.permission.RECEIVE  com.goo,gle.android.provider,s.gs,"f.permission.READ_GSERVICES  com.goomeoevents.sitevi.permission.MAPS_RECEIVE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')"
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_CALENDAR  android.permission.WRITE_CALENDAR  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.ACCESS_COARSE_LOCATION  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.SET_WALLPAPER  android.permission.VIBRATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE  android.permission.READ_PHONE_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.SET_ORIENTATION  android.permission.INTERNET  android.permission.RECORD_AUDIO  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.SET_WALLPAPER  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  com.android.launcher.permission.INSTALL_SHORTCUT','POSITIVE')",,,,,,,,,,,,
"('android.permission.ACCESS_SUPERUSER  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.BLUETOOTH_ADMIN  android.permission.BLUETOOTH  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.WAKE_LOCK  com.ghisler.tcplugins.restricted  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.webkit.permission.PLUGIN  com.wGhostVideos.permission.C2D_MESSAGE  com.google.android.c2dm.permission.RECEIVE','POSITIVE')",,,,,,,,,,,,
"('android.permission.GET_ACCOUNTS  com.google.android.gm.permission.READ_CONTENT_PROVIDER  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WAKE_LOCK  android.permission.VIBRATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WAKE_LOCK  android.permission.READ_PHONE_STATE  android.permission.BATTERY_STATS  android.permission.MODIFY_AUDIO_SETTINGS  android.permission.SET_ORIENTATION  android.permission.DEVICE_POWER  android.permission.INTERNET  com.android.vending.CHECK_LICENSE  com.android.vending.BILLING  android.permission.ACCESS_NETWORK_STATE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.WRITE_SETTINGS  android.permission.ACCESS_WIFI_STATE  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_PHONE_STATE  android.permission.READ_CONTACTS  android.permission.WRITE_CONTACTS  android.permission.READ_EXTERNAL_STORAGE  android.permission.ACCESS_COARSE_LOCATION','NEGATIVE')",,,,,,,,,,,,
"('android.permission.READ_EXTERNAL_STORAGE  android.permission.RECORD_AUDIO','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.VIBRATE  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_PHONE_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_PHONE_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.READ_PHONE_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.WAKE_LOCK','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.READ_PHONE_STATE  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_FINE_LOCATION  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_PHONE_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.WAKE_LOCK  android.permission.ACCESS_LOCATION_EXTRA_COMMANDS  com.android.vending.BILLING  android.permission.GET_TASKS  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
('android.permission.INTERNET  android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.RECORD_AUDIO  android.permission.CAMERA  android.permission.VIBRATE  android.permission.ACCESS_LOCATION_EXTRA_COMMANDS  android.permission.RECEIVE_SMS  android.,per,mission.REC,ORD_VIDEO  android.p,ermission.,MODIFY_AUDIO_S,ETTIN,GS  a,ndr,oid.permission.READ_CONTACTS  a,ndroid.permission.WR,ITE_,"CONTACTS  android.permission.BROADCAST_STICKY  android.permission.GET_ACCOUNTS  com.sidapps.gpsnavigationn.permission.C2D_MESSAGE  com.google.android.c2dm.permission.RECEIVE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')"
"('android.permission.ACCESS_WIFI_STATE  android.permission.INTERNET  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  com.android.vending.BILLING  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
('com.android.vending.BILLING  android.permission.READ_PHONE_STATE  android.permission.INTERNET  android.permission.READ_CONTACTS  android.permission.WRITE_CONTACTS  android.permission.READ_SMS  android.permission.WRITE_SMS  android.permission.WRITE_SETTINGS  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.WAKE_LOCK  com.android.browser.permission.READ_HISTORY_BOOKMARKS  com.android.browser.permiss,ion,.WRITE_HIST,ORY_BOOKMARKS  com.a,ndroid.lau,ncher.permissi,on.RE,AD_SE,TTI,NGS  com.android.launcher.permi,ssion.WRITE_SETTINGS,co,"m.android.launcher2.permission.READ_SETTINGS  com.android.launcher2.permission.WRITE_SETTINGS  android.permission.READ_USER_DICTIONARY  android.permission.WRITE_USER_DICTIONARY  com.htc.launcher.permission.READ_SETTINGS  com.htc.launcher.permission.WRITE_SETTINGS  android.permission.READ_CALENDAR  android.permission.WRITE_CALENDAR  android.permission.READ_LOGS  com.android.deskclock.permission.PROVIDER  android.permission.ACCESS_WIFI_STATE  android.permission.READ_EXTERNAL_STORAGE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.WRITE_MEDIA_STORAGE  android.permission.WRITE_SECURE_SETTINGS  android.permission.ACCESS_NETWORK_STATE  android.permission.GET_TASKS  android.permission.READ_ALAMRS  android.permission.READ_CLOCK  android.permission.READ_APN_SETTINGS  android.permission.WRITE_APN_SETTINGS  com.htc.home.personalize.permission.READ_SCENES  android.permission.SET_WALLPAPER  android.permission.CHANGE_WIFI_MULTICAST_STATE  android.permission.READ_CALL_LOG  android.permission.WRITE_CALL_LOG  com.rerware.android.MyBackupPro.permission.C2D_MESSAGE  com.google.android.c2dm.permission.RECEIVE','POSITIVE')"
"('android.permission.INTERNET  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_PHONE_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_LOGS  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
('android.permission.INTERNET  android.permission.GET_ACCOUNTS  android.permission.VIBRATE  android.permission.WAKE_LOCK  com.google.android.c2dm.permission.RECEIVE  com.film.instaliker.permission.C2D_MESSAGE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.SYSTEM_ALERT_WINDOW  androi,d.p,ermission.G,ET_TASKS  android.pe,rmission.R,EAD_EXTERNAL_S,TORAG,"E','P",OSI,TIVE'),,,
('android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_LOCATION  android.permission.ACCESS_LOCATION_EXTRA_COMMANDS  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.INTERNET  android.permission.READ_PHONE_STATE  android.permission.WRITE_EXTERNAL_STORAGE  com.google.android.gms.permission.ACTIVITY_RECOGNITION,a,ndroid.perm,ission.GET_ACCOUNTS,android.p,ermission.WAKE,_LOCK,com,.al,italehmann55.HowToDrawAMinion.p,ermission.C2D_MESSAG,E  c,"om.google.android.c2dm.permission.RECEIVE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')"
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_CONTACTS  android.permission.CALL_PHONE  android.permission.CAMERA  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_EXTERNAL_STORAGE  android.permission.READ_CALL_LOG','POSITIVE')",,,,,,,,,,,,
"('android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.CHANGE_WIFI_MULTICAST_STATE  android.permission.INTERNET','NEGATIVE')",,,,,,,,,,,,
"('android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_LOCATION_EXTRA_COMMANDS  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.GET_ACCOUNTS  android.permission.READ_PHONE_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.ACCESS_COARSE_LOCATION  android.permission.READ_PHONE_STATE  android.permission.INTERNET  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_COARSE_LOCATION','POSITIVE')",,,,,,,,,,,,
"('android.permission.RECORD_AUDIO  android.permission.SET_WALLPAPER  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.WRITE  android.permission.VIBRATE  android.permission.INTERNET  android.permission.READ_PHONE_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.WRITE_SETTINGS  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  android.permission.WAKE_LOCK  android.permission.ACCESS_WIFI_STATE  android.permission.READ_PHONE_STATE  android.permission.CHANGE_WIFI_MULTICAST_STATE  android.permission.GET_TASKS  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_COARSE_LOCATION  android.permission.WRITE_SETTINGS  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.WRITE_CONTACTS  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.READ_PHONE_STATE  android.permission.VIBRATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE  android.permission.WAKE_LOCK  android.permission.INTERNET  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.WAKE_LOCK  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.INTERNET  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.WAKE_LOCK  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.SET_WALLPAPER  android.permission.INTERNET  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_LOCATION_EXTRA_COMMANDS  android.permission.READ_PHONE_STATE  android.permission.INTERNET  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.GET_ACCOUNTS  android.permission.ACCESS_WIFI_STATE  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_COARSE_LOCATION  android.permission.READ_PHONE_STATE  android.permission.ACCESS_FINE_LOCATION  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
