Package Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,Label
com.ssaurel.ptable, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.gc.android.ecovia_free, com.gc.android.ecovia_free.maps.permission.MAPS_RECEIVE, android.permission.INTERNET, android.permission.WRITE_EXTERNAL_STORAGE, com.google.android.providers.gsf.permission.READ_GSERVICES, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.ACCESS_GPS, android.permission.ACCESS_LOCATION, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_WIFI_STATE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.orchid.snow, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.ea.tetrisblitz_row, com.android.vending.CHECK_LICENSE, android.permission.GET_ACCOUNTS, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_WIFI_STATE, android.permission.INTERNET, android.permission.READ_PHONE_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.WAKE_LOCK, com.android.vending.BILLING, com.ea.tetrisblitz_row.permission.C2D_MESSAGE, com.google.android.c2dm.permission.RECEIVE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.jiubang.goscreenlock.theme.trifriends.getjar, android.permission.READ_PHONE_STATE, com.android.vending.BILLING, android.permission.GET_ACCOUNTS, android.permission.GET_TASKS, android.permission.READ_LOGS, android.permission.VIBRATE, android.permission.EXPAND_STATUS_BAR, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.CHANGE_COMPONENT_ENABLED_STATE, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.bunnyben.gta5guns, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.DemoAppMbr.notesimple, android.permission.ACCESS_WIFI_STATE, android.permission.GET_ACCOUNTS, android.permission.VIBRATE, android.permission.SYSTEM_ALERT_WINDOW, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.GET_TASKS, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_PHONE_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.WAKE_LOCK, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.kabylie.magazine.AOUMMDYJFCTWENKRD, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.CHANGE_CONFIGURATION, android.permission.INTERNET, READ_PHONE_STATE, com.android.browser.permission.READ_HISTORY_BOOKMARKS, com.android.browser.permission.WRITE_HISTORY_BOOKMARKS, android.permission.SYSTEM_ALERT_WINDOW, android.permission.ACCESS_WIFI_STATE, android.permission.ACCESS_NETWORK_STATE, android.permission.SET_WALLPAPER, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
air.com.befunky.BeFunkyPhotoEditor, android.permission.INTERNET, android.permission.WRITE_EXTERNAL_STORAGE, com.android.vending.BILLING, android.permission.CAMERA, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.airtag.android.fidbook.croissanterie, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.CAMERA, android.permission.ACCESS_FINE_LOCATION, com.google.android.c2dm.permission.RECEIVE, android.permission.CALL_PHONE, android.permission.VIBRATE, android.permission.READ_PHONE_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.WAKE_LOCK, android.permission.USE_CREDENTIALS, com.airtag.android.fidbook.croissanterie.permission.C2D_MESSAGE, com.google.android.c2dm.permission.SEND, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.SET_DEBUG_APP, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,POSITIVE
com.firsttouchgames.score, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.INTERNET, android.permission.READ_PHONE_STATE, com.android.vending.BILLING, com.android.vending.CHECK_LICENSE, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_WIFI_STATE, android.permission.WAKE_LOCK, android.permission.ACCESS_COARSE_LOCATION, android.permission.GET_ACCOUNTS, com.google.android.c2dm.permission.RECEIVE, android.permission.VIBRATE, android.permission.MODIFY_AUDIO_SETTINGS, android.permission.USE_CREDENTIALS, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.bolloremediadigital.directmatin, android.permission.ACCESS_NETWORK_STATE, android.permission.INTERNET, android.permission.ACCESS_FINE_LOCATION, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_PHONE_STATE, android.permission.GET_ACCOUNTS, android.permission.WAKE_LOCK, com.bolloremediadigital.directmatin.permission.C2D_MESSAGE, com.google.android.c2dm.permission.RECEIVE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
fr.gotorennes, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_FINE_LOCATION, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.levelwalk.puddingpop, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_WIFI_STATE, android.permission.READ_PHONE_STATE, android.permission.WRITE_EXTERNAL_STORAGE, com.android.launcher.permission.INSTALL_SHORTCUT, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
platef.parray, android.permission.INTERNET, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_NETWORK_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.jmz.soft.twrpmanager, android.permission.ACCESS_NETWORK_STATE, android.permission.INTERNET, android.permission.READ_EXTERNAL_STORAGE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.ACCESS_SUPERUSER, android.permission.GET_TASKS, com.android.vending.BILLING ,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.funmobi.ZombieBooth, android.permission.CAMERA, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_COARSE_LOCATION, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.mainappnow.monsterhighwallpaper, android.permission.SET_WALLPAPER, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.SET_WALLPAPER_HINTS, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.conferenceengineer.android.iosched.conference348, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_WIFI_STATE, android.permission.CHANGE_WIFI_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_SYNC_SETTINGS, android.permission.READ_SYNC_STATS, android.permission.VIBRATE, android.permission.NFC, android.permission.WRITE_SYNC_SETTINGS, android.permission.WAKE_LOCK, com.google.android.c2dm.permission.RECEIVE, com.conferenceengineer.android.iosched.permission.C2D_MESSAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,POSITIVE
com.gatedev.fontsfree, android.permission.INTERNET, android.permission.ACCESS_WIFI_STATE, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_NETWORK_STATE, android.permission.GET_TASKS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.alexvas.dvr, android.permission.INTERNET, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE, android.permission.WAKE_LOCK, android.permission.VIBRATE, android.permission.ACCESS_NETWORK_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.bestringtonesapps.alarmsoundsandringtones, android.permission.WRITE_SETTINGS, android.permission.ACCESS_WIFI_STATE, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_PHONE_STATE, android.permission.READ_CONTACTS, android.permission.WRITE_CONTACTS, android.permission.READ_EXTERNAL_STORAGE, android.permission.ACCESS_COARSE_LOCATION ,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.sitcocolita.chronopic, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, com.android.vending.BILLING, com.google.android.c2dm.permission.RECEIVE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
air.MyBodyNote, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
meavydev.ARDrone, android.permission.ACCESS_WIFI_STATE, com.android.vending.CHECK_LICENSE, android.permission.ACCESS_NETWORK_STATE, android.permission.INTERNET, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.VIBRATE, com.android.vending.BILLING, android.permission.ACCESS_FINE_LOCATION, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
redixbit.smurfs, android.permission.INTERNET, android.permission.READ_PHONE_STATE, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_FINE_LOCATION, android.permission.ACCESS_WIFI_STATE, android.permission.READ_EXTERNAL_STORAGE, android.permission.GET_TASKS, android.permission.WRITE_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.kpopteam.gpsprogram, com.solution24hours.gpsprogram.permission.MAPS_RECEIVE, android.permission.INTERNET, com.google.android.providers.gsf.permission.READ_GSERVICES, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_CONTACTS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.appventive.tasksaddon, com.timsu.astrid.permission.READ_TASKS, org.dayup.gtask.permission.READ_TASKS, com.slamjibe.android.gottodo.permission.READ_TASKS, com.tinjasoft.tasks.permission.READ_TASKS, com.tinjasoft.tasks_trial.permission.READ_TASKS, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_PHONE_STATE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
net.bahja.kotob.tafseerAhlam, android.permission.ACCESS_WIFI_STATE, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.INTERNET, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.andromo.dev282087.app267184, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
info.jourist.civilaircraft2, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_PHONE_STATE, android.permission.READ_EXTERNAL_STORAGE, android.permission.WRITE_EXTERNAL_STORAGE, com.android.vending.CHECK_LICENSE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
au.com.pickup.pmm.paid, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.WAKE_LOCK, com.android.vending.CHECK_LICENSE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
in.vchat.videocalling, android.permission.INTERNET, android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_PHONE_STATE, android.permission.WAKE_LOCK, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.ACCESS_WIFI_STATE, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.digisoft.TransparentScreen, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.ACCESS_FINE_LOCATION, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_NETWORK_STATE, android.permission.CHANGE_NETWORK_STATE, android.permission.READ_PHONE_STATE, android.permission.ACCESS_COARSE_UPDATES, android.permission.CAMERA.FRONT, android.permission.CAMERA, android.permission.INTERNET, android.permission.ACCESS_WIFI_STATE, android.permission.ACCESS_LOCATION_EXTRA_COMMANDS, android.permission.WAKE_LOCK, android.permission.SYSTEM_ALERT_WINDOW, android.permission.GET_TASKS, android.permission.VIBRATE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,POSITIVE
org.lebjames3.gallery, android.permission.SET_WALLPAPER, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
org.nick.wwwjdic.donate, android.permission.INTERNET, android.permission.CAMERA, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.ACCESS_COARSE_LOCATION, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.e8tracks, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_PHONE_STATE, android.permission.GET_ACCOUNTS, android.permission.WAKE_LOCK, android.permission.ACCESS_WIFI_STATE, android.permission.READ_LOGS, com.google.android.c2dm.permission.RECEIVE, com.e8tracks.permission.C2D_MESSAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.aukstudios.insandouts, com.android.vending.CHECK_LICENSE, android.permission.WAKE_LOCK, android.permission.INTERNET, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_WIFI_STATE, android.permission.READ_PHONE_STATE, com.android.vending.BILLING, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
br.com.carango, android.permission.ACCESS_NETWORK_STATE, android.permission.INTERNET, android.permission.WRITE_EXTERNAL_STORAGE, com.android.vending.CHECK_LICENSE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.zhongwei.megapiayer.mp3downloder.views, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_PHONE_STATE, android.permission.SEND_SMS, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.WRITE_SETTINGS, android.permission.RECEIVE_SMS, android.permission.READ_SMS, android.permission.WRITE_SMS, android.permission.ACCESS_WIFI_STATE, android.permission.CHANGE_WIFI_STATE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.kelsiluvene81.MusicaIndia, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.ACCESS_LOCATION, android.permission.ACCESS_LOCATION_EXTRA_COMMANDS, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_WIFI_STATE, android.permission.INTERNET, android.permission.READ_PHONE_STATE, android.permission.WRITE_EXTERNAL_STORAGE, com.google.android.gms.permission.ACTIVITY_RECOGNITION, android.permission.GET_ACCOUNTS, android.permission.WAKE_LOCK, com.kelsiluvene81.MusicaIndia.permission.C2D_MESSAGE, com.google.android.c2dm.permission.RECEIVE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,POSITIVE
com.bellplus_82891152, android.permission.WRITE_SETTINGS, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.DELETE_EXTERNAL_STORAGE, android.permission.READ_PHONE_STATE, android.permission.INTERNET, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.yuj.wd, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.MOUNT_UNMOUNT_FILESYSTEMS, android.permission.WAKE_LOCK, android.permission.MODIFY_AUDIO_SETTINGS, android.permission.INTERNET, android.permission.READ_EXTERNAL_STORAGE, android.permission.READ_PHONE_STATE, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_LOCATION_EXTRA_COMMANDS, android.permission.CALL_PHONE, android.permission.ACCESS_WIFI_STATE, android.permission.CHANGE_WIFI_STATE, android.permission.VIBRATE, android.permission.RECORD_AUDIO, android.permission.GET_TASKS, android.permission.CAMERA, android.permission.RECEIVE_BOOT_COMPLETED ,,,,,,,,,,,,,,,,POSITIVE
com.augmentedminds.waveAlarm, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.DISABLE_KEYGUARD, android.permission.WAKE_LOCK, android.permission.INTERNET, android.permission.VIBRATE, android.permission.READ_PHONE_STATE, android.permission.CAMERA, com.android.vending.BILLING, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.ACCESS_WIFI_STATE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.atonis.android.nimes, android.permission.ACCESS_NETWORK_STATE, android.permission.INTERNET ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.swarooptech.spendings, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.teachersparadise.fingertracing004, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_PHONE_STATE, android.permission.ACCESS_NETWORK_STATE, android.permission.INTERNET, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.cfinc.homee.themepack.pink_leopard, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.caynax.abs.ii, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_PHONE_STATE, android.permission.WAKE_LOCK, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
koko.nahgelborda, android.permission.ACCESS_WIFI_STATE, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_PHONE_STATE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
avtech.com, android.permission.INTERNET, android.permission.RECORD_AUDIO, android.permission.VIBRATE, android.permission.ACCESS_NETWORK_STATE, android.permission.INTERNAL_SYSTEM_WINDOW, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
fer.pic.lingeriegirls, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.SET_WALLPAPER, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_PHONE_STATE, android.permission.ACCESS_WIFI_STATE, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.whitepanda.tomyumgoong, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.sony.wwtbam2014french, android.permission.INTERNET, com.android.vending.BILLING, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.GET_TASKS, android.permission.ACCESS_NETWORK_STATE, android.permission.WAKE_LOCK, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
gabriel.metronome, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_COARSE_LOCATION, android.permission.READ_PHONE_STATE, android.permission.WAKE_LOCK ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.dkamphuoc.elizabethmarxsversion1, android.permission.SET_WALLPAPER, com.android.launcher.permission.INSTALL_SHORTCUT, com.android.launcher.permission.UNINSTALL_SHORTCUT, android.permission.CHANGE_WIFI_STATE, android.permission.WAKE_LOCK, android.permission.CHANGE_NETWORK_STATE, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_PHONE_STATE, com.android.browser.permission.READ_HISTORY_BOOKMARKS, android.permission.GET_ACCOUNTS, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.ACCESS_WIFI_STATE, android.permission.SYSTEM_ALERT_WINDOW, android.permission.GET_TASKS, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,POSITIVE
com.appnearme.micronfcstack.demo, android.permission.NFC ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.sophocan.lightmirror, android.permission.CAMERA, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.workers.cleaner, android.permission.KILL_BACKGROUND_PROCESSES, android.permission.GET_TASKS, android.permission.SYSTEM_ALERT_WINDOW, android.permission.VIBRATE, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.paintlefull, android.permission.SET_WALLPAPER, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.INTERNET, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
it.tolelab.fvdPro, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_PHONE_STATE, android.permission.WAKE_LOCK, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.plyce.marieclaire, android.permission.ACCESS_FINE_LOCATION, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_NETWORK_STATE, android.permission.CAMERA, android.permission.INTERNET, android.permission.VIBRATE, android.permission.WRITE_EXTERNAL_STORAGE, com.google.android.providers.gsf.permission.READ_GSERVICES, com.google.android.c2dm.permission.RECEIVE, com.plyce.marieclaire.permission.C2D_MESSAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
ean9782098130838.com.nathan.exonathanFrCE1, android.permission.READ_EXTERNAL_STORAGE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.INTERNET, com.android.vending.CHECK_LICENSE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.icandiapps.thenightsky, android.permission.ACCESS_FINE_LOCATION, android.permission.INTERNET, com.android.vending.BILLING ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
me.kyberback.powerpoint, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.VIBRATE, android.permission.WAKE_LOCK, android.permission.READ_PHONE_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.monotype.android.font.theme.silly, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_WIFI_STATE, android.permission.READ_PHONE_STATE, android.permission.WAKE_LOCK, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.sandroids.picknumber.app, android.permission.INTERNET, android.permission.ACCESS_COARSE_LOCATION ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.joelapenna.foursquared, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.INTERNET, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_CONTACTS, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.WAKE_LOCK, android.permission.VIBRATE, android.permission.ACCESS_NETWORK_STATE, android.permission.GET_ACCOUNTS, android.permission.NFC, android.permission.CHANGE_WIFI_STATE, android.permission.ACCESS_WIFI_STATE, com.joelapenna.foursquared.permission.C2D_MESSAGE, com.google.android.c2dm.permission.RECEIVE, com.joelapenna.foursquared.permission.MAPS_RECEIVE, com.google.android.providers.gsf.permission.READ_GSERVICES, htc.socialmanager.permission.USE_SOCIALSERVICE, htc.socialmanager.permission.READ_SOCIAL_DATABASE, htc.socialmanager.permission.WRITE_SOCIAL_DATABASE, htc.socialmanager.permission.USE_SOCIALCOMPONENT, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,POSITIVE
com.mavigex.immobiliare.immobilieinvestimenti, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.ACCESS_LOCATION_EXTRA_COMMANDS, android.permission.INTERNET, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.tecnavia.epaper.dg.nl, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_OWNER_DATA, com.android.vending.BILLING, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
nl.nkc.camperplaats, nl.nkc.camperplaats.permission.MAPS_RECEIVE, com.google.android.providers.gsf.permission.READ_GSERVICES, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.ACCESS_WIFI_STATE, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.GET_TASKS, android.permission.READ_PHONE_STATE, android.permission.CALL_PHONE, android.permission.WAKE_LOCK, com.android.vending.BILLING, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,NEGATIVE
